qtype,shape,rows,width,kernel_variant,iterations,old_baseline_ms,ms,delta_pct,decoded_bytes,encoded_bytes,traffic_gb_s,roofline_pct,blocks_per_s,exact
IQ1_S,64x4096,64,4096,iq_tables_threads64,3,41.754262,1.752405325571696,-95.80305041537629,1048576,51200,0.6275808364376059,0.06703491096321361,584339.6987314766,True
IQ1_S,4096x4096,4096,4096,iq_tables_threads64,1,129.078278,6.496064186096191,-94.96734517476581,67108864,3276800,10.835124466696234,1.1573514704866732,10088570.26694249,skip
IQ1_S,11008x4096,11008,4096,iq_tables_threads64,1,277.797699,15.627264022827148,-94.3745883860517,180355072,8806400,12.104580285050982,1.29294811846304,11270558.924628476,skip
IQ1_M,64x4096,64,4096,iq_tables_threads64,3,37.506388,2.935082753499349,-92.17444571442243,1048576,57344,0.37679346474353004,0.040247112234942324,348882.83772549074,True
IQ1_M,4096x4096,4096,4096,iq_tables_threads64,1,130.176773,10.865663528442383,-91.6531472719466,67108864,3670016,6.513995193641553,0.6957909841531247,6031477.031149586,skip
IQ1_M,11008x4096,11008,4096,iq_tables_threads64,1,249.66861,25.246719360351562,-89.88790807128234,180355072,9863168,7.534374557144489,0.8047825846127418,6976272.738096749,skip
IQ2_XXS,64x4096,64,4096,iq_tables_threads64,3,58.359807,5.031594594319661,-91.37832207992109,1048576,67584,0.22183027250646764,0.023694752457430853,203514.0114738235,True
IQ2_XXS,4096x4096,4096,4096,iq_tables_threads64,1,233.813828,17.591264724731445,-92.47637965846424,67108864,4325376,4.060779092225874,0.4337512382210931,3725485.4057118115,skip
IQ2_XXS,11008x4096,11008,4096,iq_tables_threads64,1,511.188995,32.66764831542969,-93.60947738801974,180355072,11624448,5.876747482594993,0.6277235080746628,5391511.4519220125,skip
IQ2_XS,64x4096,64,4096,iq_tables_threads64,3,169.488383,12.913941701253256,-92.38063313091301,1048576,75776,0.08706497411947317,0.009299826331924072,79294.14764979342,True
IQ2_XS,4096x4096,4096,4096,iq_tables_threads64,1,610.387939,46.20083236694336,-92.43090673733916,67108864,4849664,1.5575158349633162,0.16636571618920276,1418502.5819338036,skip
IQ2_XS,11008x4096,11008,4096,iq_tables_threads64,1,1331.420166,89.4013442993164,-93.28526436790379,180355072,13033472,2.1631502917062817,0.23105642936405488,1970082.2328836808,skip
IQ2_S,64x4096,64,4096,iq_tables_threads64,3,213.381795,3.771711985270182,-98.23241153948013,1048576,83968,0.3002731927631191,0.03207361597555213,271494.74933374237,True
IQ2_S,4096x4096,4096,4096,iq_tables_threads64,1,741.796814,13.103103637695312,-98.23359936435433,67108864,5373952,5.53172881816181,0.5908704142450127,5001563.12672858,skip
IQ2_S,11008x4096,11008,4096,iq_tables_threads64,1,1624.433716,22.05695915222168,-98.64217548952784,180355072,14442496,8.831569513079462,0.9433421825549521,7985144.225207469,skip
IQ3_XXS,64x4096,64,4096,iq_tables_threads64,3,270.784831,4.7093760172526045,-98.26084201250822,1048576,100352,0.24396607868875828,0.02605918379499661,217438.57280637993,True
IQ3_XXS,4096x4096,4096,4096,iq_tables_threads64,1,1092.228027,19.511295318603516,-98.21362436814638,67108864,6422528,3.7686576313510933,0.4025483477196211,3358874.894252311,skip
IQ3_XXS,11008x4096,11008,4096,iq_tables_threads64,1,2437.06958,46.77827072143555,-98.08055251662385,180355072,17260544,4.224517344319981,0.45124090411450335,3765166.9735472198,skip
IQ3_S,64x4096,64,4096,iq_tables_threads64,3,254.123698,2.862762769063314,-98.87347666054217,1048576,112640,0.4056277427346681,0.04332703938631362,357696.42216461035,True
IQ3_S,4096x4096,4096,4096,iq_tables_threads64,1,1029.164062,13.420543670654297,-98.69597626207684,67108864,7208960,5.53761649481498,0.5914993051500725,4883259.695604038,skip
IQ3_S,11008x4096,11008,4096,iq_tables_threads64,1,2305.68335,33.367008209228516,-98.55283648514751,180355072,19374080,5.985827400155094,0.6393748558166091,5278507.407544175,skip
