qtype,shape,rows,width,kernel_variant,iterations,old_baseline_ms,ms,delta_pct,decoded_bytes,encoded_bytes,traffic_gb_s,roofline_pct,blocks_per_s,exact
IQ3_S,11008x4096,11008,4096,cuda_quant_current_all,1,2305.68335,34.23334503173828,-98.51526251287981,180355072,19374080,5.83434519223371,0.623194316623981,5144925.213609973,skip
IQ1_S,64x4096,64,4096,cuda_quant_current_all,3,41.754262,19.9727783203125,-52.165893100176206,1048576,51200,0.05506374638332203,0.005881622130241618,51269.78247981567,True
IQ1_S,4096x4096,4096,4096,cuda_quant_current_all,1,129.078278,73.36227416992188,-43.164508152237765,67108864,3276800,0.959425873807736,0.10248086667461398,893320.1804541304,skip
IQ1_S,11008x4096,11008,4096,cuda_quant_current_all,1,277.797699,147.82054138183594,-46.788421245405665,180355072,8806400,1.2796697281156353,0.13668764453275317,1191498.815750126,skip
IQ1_M,64x4096,64,4096,cuda_quant_current_all,3,37.506388,20.203861236572266,-46.13221290044708,1048576,57344,0.054738051655101726,0.00584683311846846,50683.38116213123,True
IQ1_M,4096x4096,4096,4096,cuda_quant_current_all,1,130.176773,65.38751983642578,-49.770209900328545,67108864,3670016,1.0824524339975168,0.11562192202494305,1002270.772219923,skip
IQ1_M,11008x4096,11008,4096,cuda_quant_current_all,1,249.66861,142.78524780273438,-42.8100922247557,180355072,9863168,1.3321981291988714,0.1422984543045152,1233516.7862952512,skip
IQ4_NL,64x4096,64,4096,cuda_quant_current_all,3,0.200591,0.21572266022364298,7.5435389542117965,1048576,147456,5.544303963060975,0.592213625620698,37974684.67849983,True
IQ4_NL,4096x4096,4096,4096,cuda_quant_current_all,1,3.170048,2.7678720951080322,-12.686744960706203,67108864,9437184,27.655196977955857,2.9539838686131015,189419157.3832593,skip
IQ4_NL,11008x4096,11008,4096,cuda_quant_current_all,1,8.169773,7.3369598388671875,-10.193834775247879,180355072,25362432,28.038521201959096,2.994928562482279,192044665.7668431,skip
IQ4_XS,64x4096,64,4096,cuda_quant_current_all,3,1.699471,1.7080319722493489,0.5037433559824752,1048576,139264,0.69544365638291,0.0742836633607039,599520.393433543,True
